#{"t_start": 1765431048.1975052, "env_id": "group5-env-v0"}
r,l,t
10.876793,22,1221.040722
0.193041,4,1221.196636
1.846337,6,1221.441814
5.614414,17,1222.096128
9.904165,23,1223.058664
5.8517,18,1223.758497
2.059709,10,1224.161886
5.96212,14,1224.888633
1.684699,6,1225.156014
9.853265,19,1225.933899
1.658432,8,1226.298747
-0.157066,4,1226.493629
-0.135647,5,1226.691082
10.437846,21,1227.485231
7.869927,22,1228.336195
9.585444,19,1229.055434
2.519314,11,1229.457279
0.032072,4,1229.595007
1.295941,6,1229.813344
-0.699052,2,1229.910399
11.146825,18,1230.635711
9.91891,18,1231.207483
4.351557,16,1239.654549
4.492703,15,1240.198575
0.299025,4,1240.378398
9.966024,20,1241.077481
0.759571,7,1241.346822
-0.184206,3,1241.456945
-0.862773,2,1241.525671
9.952147,19,1242.390622
0.972385,5,1242.558336
12.424542,16,1243.121011
8.159285,23,1243.963336
9.66594,22,1244.716171
4.029484,13,1245.214348
-0.183294,5,1245.443747
5.380707,17,1246.072256
0.418019,5,1246.262268
-1.204586,1,1246.300844
0.706876,8,1246.580754
0.183905,4,1246.729814
9.67064,22,1247.586415
6.647994,18,1248.17197
10.194898,22,1248.872086
1.421124,10,1249.254865
4.173562,14,1249.762155
8.625305,23,1250.720015
2.030273,6,1251.007943
-0.856997,2,1251.102549
9.354432,23,1251.931506
0.058546,4,1252.092756
0.334054,7,1252.35605
3.67175,15,1252.928637
0.490502,5,1253.128506
10.978911,22,1253.998359
-0.06926,5,1254.192845
-1.358234,1,1254.239411
1.296604,7,1254.510713
1.15297,7,1254.771796
4.029912,13,1255.27291
11.071328,21,1256.008983
9.613824,19,1256.762986
11.322902,19,1257.471383
9.236587,22,1258.373017
-0.209391,6,1258.570093
0.276145,5,1258.767284
2.397319,11,1259.163018
7.099771,22,1260.112922
-0.85808,2,1260.193542
3.048252,9,1260.485337
2.125706,7,1260.762668
0.921308,8,1261.082539
0.957418,5,1261.304878
-1.210899,1,1261.345425
-0.327801,3,1261.478862
2.248059,8,1261.800971
3.999596,11,1262.196706
2.273174,9,1262.485988
8.925931,23,1263.356488
8.619061,23,1264.122376
-0.294963,4,1264.269566
3.503426,9,1264.625818
-0.329835,3,1264.743806
1.6481,10,1265.211804
-0.338028,3,1265.336156
-0.903921,2,1265.436789
4.755715,16,1266.058554
8.98943,22,1266.91045
10.022766,22,1267.62019
10.540839,22,1268.353481
0.447959,8,1268.651607
4.737929,13,1269.205654
1.635971,9,1269.542135
-0.337751,3,1269.650961
0.460664,5,1269.822359
1.068899,8,1270.167336
8.790544,20,1271.033742
3.306647,12,1271.535965
0.754287,5,1271.72673
1.140334,7,1272.023651
9.468165,21,1272.792181
-1.204584,1,1272.832313
9.556791,20,1273.465477
-0.855883,2,1273.559157
8.999617,20,1274.271148
0.731598,5,1274.454587
10.882951,20,1275.182814
10.600489,21,1276.029724
2.107835,8,1276.366602
0.592599,7,1276.655946
1.833548,7,1276.954053
1.810434,9,1277.333081
-0.067795,6,1277.574018
2.09447,8,1277.871948
3.815385,12,1278.358326
1.083585,5,1278.525774
10.78189,21,1279.324358
1.340087,9,1279.687176
1.794662,7,1279.920313
10.165141,19,1280.549993
4.719842,12,1281.053979
2.679927,9,1281.384124
8.938176,22,1282.129186
7.762981,16,1282.825415
-0.798542,3,1282.950594
-0.287596,5,1283.143225
1.023965,9,1283.499568
1.162634,5,1283.666445
-1.356775,1,1283.710984
1.165703,7,1284.003611
-0.691163,3,1284.131811
-0.414946,5,1284.346497
-0.879986,2,1284.426097
10.02218,18,1285.124618
-0.705402,2,1285.197201
9.170737,19,1285.873406
9.535916,22,1286.831279
0.524833,6,1287.063207
5.479176,13,1287.61444
10.719084,22,1288.516395
-0.828824,3,1288.631031
1.945213,7,1288.890789
0.287855,4,1289.06522
2.720928,9,1289.4958
6.715998,14,1292.591468
11.004787,19,1293.330914
1.951799,9,1293.779638
-1.158884,1,1293.827841
9.152392,20,1294.532811
9.936935,22,1295.357242
2.506325,11,1295.808566
1.991615,7,1296.107159
0.034691,4,1296.273245
2.609306,10,1296.655416
10.260459,20,1297.588982
3.656218,11,1298.061241
7.866691,17,1298.677619
8.939399,23,1299.59879
1.403745,8,1299.902439
-1.207302,1,1299.94851
1.298153,8,1300.240409
2.936111,13,1300.692898
1.459198,6,1300.939486
-0.711403,2,1301.015582
0.626988,6,1301.267664
9.543562,19,1301.96609
9.156152,18,1302.657676
0.858445,5,1302.838901
-0.78319,2,1302.918511
3.273895,10,1303.262176
2.920161,9,1303.61589
5.441686,16,1304.191832
7.772562,18,1304.958875
0.612901,7,1305.223029
9.768324,21,1306.007018
-1.356306,1,1306.050716
5.68419,17,1306.778574
-0.045074,6,1307.033588
11.100834,20,1307.889466
-0.692666,2,1307.966611
-0.732261,2,1308.059312
8.434633,23,1308.825297
1.088429,8,1309.091575
0.857297,5,1309.264746
-0.573327,2,1309.369088
3.253868,9,1309.775984
-0.336895,3,1309.900267
-0.016203,6,1310.14158
0.21013,6,1310.361317
5.956327,19,1310.998092
5.427274,14,1311.500166
2.011348,7,1311.774284
10.319375,22,1312.589884
8.664068,22,1313.336534
0.56159,6,1313.567308
9.520781,19,1314.265958
-0.213036,3,1314.401138
0.207145,5,1314.615016
1.509372,9,1315.074942
1.196829,6,1315.337233
10.072859,21,1316.229992
10.341105,21,1317.023061
9.099482,22,1317.878403
9.160156,20,1318.672023
9.909732,20,1319.50648
1.002605,5,1319.687531
0.387428,7,1319.93915
6.679879,15,1320.546187
6.742171,15,1328.975808
2.703875,10,1329.32155
-0.643486,3,1329.443678
9.855691,21,1330.184741
2.304677,10,1330.587469
8.220059,23,1331.340196
0.988897,7,1331.577949
2.038119,7,1331.852677
0.482932,6,1332.084098
-1.362761,1,1332.125809
10.463036,22,1332.95692
9.603346,19,1333.602512
2.562232,8,1333.897993
0.56138,7,1334.187894
-0.301355,4,1334.338546
9.159312,22,1335.078948
9.961465,21,1335.970136
8.658005,23,1336.852824
2.18752,10,1337.238556
9.037717,22,1338.151376
9.281465,22,1338.803071
1.152564,5,1339.031986
-0.139242,4,1339.218008
9.915659,21,1339.991834
-1.014934,1,1340.024367
11.044538,20,1340.712892
-0.790761,2,1340.801358
4.406189,13,1341.347153
-1.353789,1,1341.382807
4.661029,16,1341.888787
-0.414411,3,1341.988654
1.001901,5,1342.158141
9.102221,21,1342.995932
1.798133,11,1343.387568
9.60217,23,1344.270928
-0.85354,2,1344.353737
6.845172,14,1345.04709
10.487255,18,1345.83886
-0.58171,2,1345.931815
-0.439939,4,1346.118897
11.863057,18,1346.997971
-0.329075,3,1347.157268
-0.080679,3,1347.267391
0.364098,6,1347.482173
9.699865,21,1348.254319
9.182611,22,1349.172952
1.314557,10,1349.55182
1.325839,8,1349.897353
1.931694,8,1350.271413
8.892646,21,1351.019781
2.981261,11,1351.390835
8.868796,23,1352.242007
-0.912484,2,1352.319067
-1.20773,1,1352.36313
11.693717,19,1353.084653
3.887884,13,1353.637171
0.545165,7,1353.869937
-0.121476,4,1354.022626
8.621845,21,1354.781245
9.232435,24,1355.598157
10.123375,18,1356.187833
6.195348,16,1356.705513
9.431297,20,1357.457684
9.813399,20,1358.276018
9.790051,18,1359.129034
2.097776,10,1359.529004
8.77607,23,1360.44554
3.849762,13,1361.247072
0.394778,4,1361.436427
10.666594,23,1362.245953
8.218481,23,1363.066418
3.308087,9,1363.41288
9.647077,22,1364.133544
-1.308561,1,1364.182191
10.458991,18,1364.888625
2.198571,11,1365.27444
2.748179,7,1365.503474
0.470567,5,1365.693202
-0.205096,6,1365.953937
-0.726727,2,1366.032162
3.885903,10,1366.46649
5.079695,16,1367.072975
4.119756,11,1367.482327
0.88283,5,1367.702605
1.120301,5,1367.943269
-1.357653,1,1367.999012
6.235104,20,1368.750163
9.125684,21,1369.48594
9.381359,22,1370.377467
5.575907,17,1370.974453
1.052602,10,1371.334667
9.476272,21,1372.108887
0.357078,4,1372.26055
8.97271,21,1373.049959
-0.068109,5,1373.240887
4.66336,14,1373.816314
0.590766,7,1374.093902
10.208708,20,1374.80666
0.066827,5,1375.048297
4.482691,12,1375.498552
1.097764,9,1375.823733
-0.785074,2,1375.895298
-0.121395,4,1376.083744
1.633816,10,1376.471825
7.95221,16,1377.101239
10.341349,23,1377.996667
0.849365,6,1378.27801
-0.361219,3,1378.425998
8.505428,23,1379.177997
11.56321,19,1379.805815
-0.362716,3,1379.921945
4.483113,15,1380.549939
1.888482,8,1380.831827
3.654169,13,1381.377243
0.093998,5,1381.580762
1.591244,9,1381.923442
0.856728,5,1382.119788
9.755061,21,1382.792261
1.111657,7,1383.047342
9.799746,22,1384.003971
-1.210226,1,1384.034361
9.022622,23,1384.726789
-0.70001,2,1384.814978
10.018031,18,1385.553288
9.002746,24,1386.413539
9.590307,22,1387.370483
3.721618,13,1387.904915
1.091981,6,1388.149188
2.439832,12,1388.698558
9.879039,19,1389.430643
-0.852809,2,1389.511074
-1.361433,1,1389.55763
0.192372,7,1389.866502
0.983727,8,1390.232808
9.051906,23,1391.060871
-0.4253,2,1391.129702
9.391582,21,1391.88673
-1.361592,1,1391.93481
4.363927,15,1392.632458
9.851242,21,1393.379455
-0.67924,2,1393.460041
10.735756,20,1394.331443
0.467704,6,1394.54704
-0.709107,2,1394.621232
0.478903,7,1394.896527
1.835513,9,1395.220777
9.607631,19,1395.958209
6.133232,18,1396.652512
0.348419,7,1396.882793
2.827363,10,1397.258831
9.789981,18,1397.95255
9.861388,20,1398.799885
-0.628838,3,1398.923126
-0.685841,2,1399.012818
9.753227,21,1399.78684
1.108195,8,1400.150422
10.048497,19,1400.926993
4.824002,15,1401.50716
10.332259,22,1402.293367
10.49851,18,1403.085616
0.951373,7,1403.329295
0.986964,9,1403.653698
0.855924,6,1403.854649
9.204724,19,1404.511407
-0.852046,2,1404.617564
3.508809,10,1405.030789
0.948061,5,1405.202264
3.634234,17,1405.781947
3.822325,12,1406.291053
0.858186,9,1406.678343
-1.212573,1,1406.714875
2.241447,7,1406.98963
8.051251,23,1415.788539
11.109773,21,1416.711933
1.429561,8,1417.053105
2.224735,9,1417.388426
-0.699424,2,1417.488667
9.029476,22,1418.346805
2.157653,9,1418.727886
8.793371,22,1419.642175
8.424881,23,1420.590804
9.200931,23,1421.415807
1.676023,7,1421.735771
9.900704,18,1422.423427
2.428739,13,1422.954255
-0.486724,4,1423.11916
9.233813,23,1423.896543
11.223311,19,1424.586899
-0.709038,2,1424.674653
-0.692562,2,1424.754745
8.956623,22,1425.559558
-0.131719,5,1425.746071
0.510498,6,1425.94645
0.502,6,1426.166876
-0.842808,3,1426.265397
9.854565,21,1427.064778
9.066149,23,1427.9155
-0.18806,3,1428.016931
0.43394,7,1428.325304
10.73581,22,1429.238447
6.97413,19,1430.030942
-0.73782,2,1430.121522
11.302107,21,1430.831663
9.964836,21,1431.549233
2.810436,9,1431.948685
0.953225,7,1432.260818
2.588701,10,1432.614441
0.817145,7,1432.927495
1.81936,11,1433.365087
2.107806,11,1433.891841
6.139084,17,1434.53598
-0.69845,2,1434.619065
0.929788,5,1434.807015
5.611879,15,1435.378888
-0.697576,2,1435.463436
10.237341,23,1436.355378
4.635893,15,1436.947411
8.926624,24,1437.95843
10.14958,20,1438.702347
9.322048,22,1439.477252
-1.365172,1,1439.528588
2.049967,10,1439.855646
0.851197,6,1440.108651
9.985345,19,1440.8426
1.083401,9,1441.18253
9.592434,20,1441.94127
9.793953,20,1442.696003
0.998461,6,1442.949914
-1.017868,2,1443.02056
9.493334,21,1443.794367
9.169738,22,1444.731535
1.923687,7,1444.984128
2.65419,9,1445.279954
1.696791,9,1445.656806
0.92862,7,1445.916363
11.381036,20,1446.644432
1.582155,11,1447.113164
-1.009935,2,1447.180228
2.003416,8,1447.522197
-0.219347,7,1447.813897
9.482092,23,1448.663076
9.452784,21,1449.369326
10.384474,21,1450.187106
3.147534,15,1450.730256
0.564506,6,1450.931278
8.537926,23,1451.836665
0.520949,7,1452.105957
9.154618,22,1452.932175
-0.827612,3,1453.054093
-1.358246,1,1453.102443
9.615154,21,1453.853565
9.421083,23,1454.698107
2.637417,10,1455.080166
10.062986,23,1455.906136
5.519988,11,1456.341532
9.067406,23,1457.324861
-0.298519,3,1457.452731
0.626213,7,1457.679904
-0.639082,2,1457.752766
2.399643,9,1458.079081
-0.249061,4,1458.234225
-0.753628,2,1458.343325
1.940936,7,1458.669533
6.204097,16,1459.222551
3.289094,13,1459.774612
9.394116,19,1460.523955
-0.289169,5,1460.739877
10.116947,19,1461.340668
2.008145,8,1461.619632
1.806555,7,1461.916162
-0.728526,2,1461.998733
3.589393,15,1462.635483
-1.157946,2,1462.703113
1.817447,10,1463.03974
10.638903,21,1463.882168
10.288649,21,1464.636248
2.162134,7,1464.906326
1.748999,11,1465.402822
1.279298,6,1465.665483
-1.212173,2,1465.757692
-0.128648,4,1465.930327
-1.365212,1,1465.982851
7.897572,23,1466.765925
10.916515,21,1467.500597
8.790226,23,1468.300193
8.999982,23,1469.127841
10.196152,19,1469.826642
0.302174,6,1470.040156
11.366147,19,1470.709718
5.536624,18,1471.463806
-0.186597,6,1471.684837
1.294771,9,1472.010846
9.004358,23,1472.871842
11.507773,17,1473.499491
0.889966,8,1473.770053
1.079345,5,1473.976935
8.626391,23,1474.902573
2.041807,8,1475.177648
2.288983,8,1475.428631
9.69746,22,1476.345155
9.393027,21,1477.048462
8.918897,22,1477.775093
-1.207508,1,1477.811642
4.095912,15,1478.45722
-1.164338,2,1478.550166
0.428739,4,1478.76912
11.141598,22,1479.59128
0.866756,9,1479.99733
7.243748,21,1480.684832
5.80535,14,1481.14487
0.036667,5,1481.353537
1.449246,7,1481.635356
1.089853,7,1481.932375
11.046584,23,1482.76624
8.984749,22,1483.558342
1.622144,6,1483.80365
9.803616,24,1484.730388
-0.819817,3,1484.869412
-0.855041,2,1484.940188
3.974595,15,1485.544814
8.861424,21,1486.225338
0.754754,5,1486.401418
-0.738242,2,1486.477563
0.372214,7,1486.756759
2.545704,11,1487.247192
3.95894,12,1487.671426
0.078402,6,1487.926812
-1.016378,2,1487.986865
-0.705861,2,1488.054436
9.491282,22,1488.891319
4.290954,16,1489.431449
1.745757,9,1489.786868
9.585209,21,1490.592404
2.249867,11,1490.955727
-0.139187,5,1491.127276
-0.548151,4,1491.282998
-1.016752,2,1491.350677
9.186776,23,1492.148396
0.264311,6,1492.373661
-0.693981,3,1492.508886
-0.836235,3,1492.61213
5.714025,16,1501.324588
4.986963,18,1502.052943
-0.216274,5,1502.277686
8.823524,23,1503.106463
4.715609,12,1503.553006
-0.650538,4,1503.719739
-0.852946,2,1503.797348
2.026357,10,1504.191875
4.433658,14,1504.641937
1.603382,8,1504.951888
-0.730523,2,1505.032058
11.942491,22,1505.945897
0.719214,8,1506.220829
9.639969,23,1507.027465
9.21983,22,1507.796297
0.08699,6,1511.694726
-0.976214,3,1511.827603
-0.502959,4,1511.98998
0.365649,4,1512.110792
0.072981,5,1512.308431
0.081181,5,1512.541415
-0.70721,2,1512.620734
9.763779,23,1513.371428
8.845047,24,1514.086212
10.10125,21,1514.999909
10.509643,22,1515.75326
-0.709919,2,1515.850196
9.043996,22,1516.72937
0.630634,5,1516.906716
1.732642,11,1517.284128
2.371127,11,1517.67405
1.974708,9,1518.004483
0.405036,4,1518.180686
-0.147642,3,1518.3159
1.672241,9,1518.635353
0.99496,9,1519.003463
8.778987,22,1519.856706
8.704593,23,1520.599123
1.175202,9,1520.925284
9.579458,20,1521.688273
0.136349,5,1521.887882
0.608858,5,1522.084691
9.25685,23,1522.96667
-0.719533,2,1523.04177
5.039683,13,1523.547974
8.756844,23,1524.311458
3.970915,14,1524.799305
-0.325691,3,1524.93993
6.255595,14,1525.517454
0.202693,5,1525.723254
9.113879,22,1526.505231
0.906299,9,1526.889314
-0.734982,2,1526.968587
-0.483235,3,1527.096519
0.333627,7,1527.346258
10.213671,20,1528.089441
0.431088,8,1528.380727
10.551425,23,1529.258264
-1.17077,2,1529.325613
-0.499621,4,1529.458876
2.951713,8,1529.752271
9.202519,22,1530.557419
6.11498,15,1531.068393
-1.20765,1,1531.100924
1.18826,9,1531.440981
9.259049,21,1532.20192
1.243279,5,1532.416335
3.773952,12,1532.801127
9.611102,21,1533.48924
-1.206932,1,1533.538325
5.778577,14,1534.178525
9.531825,22,1534.960574
0.887697,7,1535.230334
0.937957,9,1535.627237
-0.13636,5,1535.845038
-0.002996,5,1536.039881
-0.03953,6,1536.238151
0.039616,5,1536.420404
0.933053,7,1536.662502
10.501692,23,1537.4539
-0.150296,5,1537.658282
8.963126,22,1538.356168
9.897693,21,1539.133365
0.410992,5,1539.306227
8.025003,23,1540.117934
10.773035,21,1540.883056
1.495679,7,1541.172138
-0.076235,5,1541.333349
9.284801,20,1541.960681
-0.044946,6,1542.179661
3.896621,13,1542.762059
-1.018745,2,1542.830556
9.072391,21,1543.601827
9.976484,21,1544.412863
0.876859,5,1544.637718
8.697236,23,1545.503257
5.218534,11,1545.907938
-0.712165,2,1545.997976
0.88019,8,1546.319036
1.351548,8,1546.615356
4.535446,12,1547.037968
9.284972,21,1547.718222
1.485756,6,1547.948334
11.713671,18,1548.491045
1.133575,8,1548.773793
0.055795,4,1548.93693
2.342206,10,1549.348362
2.156783,10,1549.742833
2.151163,7,1549.992672
9.263016,22,1550.780513
5.93821,18,1551.560811
9.063232,22,1552.279585
-0.965557,2,1552.357252
9.40197,20,1553.125396
8.699884,23,1553.968577
1.317282,11,1554.440498
1.550076,10,1554.870663
-0.186732,6,1555.129438
2.631523,8,1555.481932
6.481696,14,1555.995435
4.303433,15,1556.556517
0.239649,5,1556.74418
6.500494,19,1557.571365
-0.648721,4,1557.71566
8.858033,23,1558.585877
9.857433,22,1559.543217
0.861135,6,1559.827466
0.580117,8,1560.20465
10.797567,22,1561.03881
9.786741,21,1561.915699
-1.215431,1,1561.95729
10.317449,22,1562.881248
8.690311,23,1563.721651
-0.165764,6,1563.976835
9.99938,23,1564.797009
0.448151,6,1565.010811
10.219823,21,1565.790635
3.477189,13,1566.247313
11.681703,21,1566.953044
8.202624,23,1567.892804
9.555648,21,1568.628795
-0.152214,4,1568.748423
-0.668087,2,1568.841547
5.845162,19,1569.543959
2.789576,10,1569.882102
11.100034,22,1570.564735
8.747291,23,1571.477033
4.403797,13,1571.958879
8.455429,23,1572.849923
9.814387,21,1573.601022
10.287774,22,1574.362692
0.099844,6,1574.602017
-0.702056,2,1574.6836
-0.335734,3,1574.813875
-0.338739,3,1574.93351
11.246307,22,1575.665341
-1.208206,1,1575.712953
5.549926,13,1576.230177
0.87338,8,1576.553708
1.795249,7,1576.843118
5.022714,14,1577.402314
-0.685823,2,1577.475409
2.586169,7,1577.795597
9.819099,19,1578.554509
1.437249,10,1578.950147
1.301273,9,1579.29218
-1.359776,1,1579.337232
10.875805,22,1580.11789
-0.984566,3,1580.225596
0.466815,5,1580.410285
9.906121,22,1581.15362
8.817247,23,1590.46537
2.219732,9,1590.866418
10.072135,22,1591.844279
8.485153,21,1592.654313
-0.18687,3,1592.781536
0.516528,4,1592.915158
8.594804,22,1593.869955
3.619597,15,1594.419148
-0.479169,4,1594.578924
-0.329364,3,1594.686614
-0.133859,3,1594.792325
1.75304,10,1595.160255
6.448918,20,1595.923587
9.977635,21,1596.672832
5.881554,14,1597.204127
-1.16297,1,1597.246238
0.652616,5,1597.424031
-1.365345,2,1597.496599
0.755963,8,1597.803235
0.898826,7,1598.067026
1.534477,10,1598.425565
8.453204,23,1599.274797
-0.09323,4,1599.434543
4.281882,13,1599.871021
9.564522,22,1600.652211
1.072018,6,1600.881628
0.500995,6,1601.114342
1.486821,6,1601.316646
4.023656,16,1601.85902
8.765155,21,1602.729928
9.944876,22,1603.467966
8.880985,22,1604.21394
8.800024,23,1605.060821
8.637756,23,1605.825331
2.921236,10,1606.221003
7.230436,21,1606.961868
0.635014,8,1607.229998
0.503697,5,1607.434456
2.496431,12,1607.930086
8.867147,23,1608.791971
-0.830229,3,1608.886681
-1.207613,1,1608.92316
4.564357,16,1609.496315
8.646651,24,1610.512103
-0.849271,2,1610.579158
1.84907,6,1610.785061
9.437639,22,1611.724322
10.578678,20,1612.467645
8.529198,22,1613.266383
0.332686,4,1613.426718
0.058345,4,1613.599442
10.335971,22,1614.367799
1.140508,6,1614.611059
-0.541088,2,1614.69421
0.602484,8,1615.033247
-0.849928,2,1615.107341
-1.01248,2,1615.180906
-0.048291,6,1615.384851
-0.889033,2,1615.459961
4.791462,11,1615.855208
-1.207474,1,1615.896785
0.356193,4,1616.055057
-0.662011,3,1616.154679
10.737758,22,1616.96266
0.24924,7,1617.231091
-0.339887,3,1617.330774
10.463382,21,1618.121332
0.918803,7,1618.405632
0.23115,4,1618.577396
0.110347,5,1618.763727
-0.27624,5,1618.968494
0.334906,4,1619.104634
5.869738,18,1619.776978
-0.190447,3,1619.885399
-1.303642,1,1619.929936
10.186942,20,1620.654149
-0.891966,2,1620.71385
7.85465,22,1621.415039
5.246791,17,1622.173605
3.189106,14,1622.671846
9.004442,22,1623.444142
-0.707361,2,1623.542804
8.85757,22,1624.336756
-0.211785,6,1624.530441
0.3505,7,1624.797469
8.854551,22,1625.566179
9.377364,23,1626.356208
1.119887,8,1626.67248
8.38466,22,1627.446593
-0.134372,5,1627.617293
-1.053913,1,1627.653838
0.289889,5,1627.841018
8.972787,21,1628.588228
8.128358,23,1629.433389
10.292123,21,1630.21314
-1.015443,2,1630.291076
-0.68758,2,1630.369815
-0.846265,2,1630.439207
10.821927,19,1631.065298
10.1703,20,1631.803106
8.866615,23,1632.713543
3.613449,16,1633.318198
3.13901,9,1633.681135
-0.708611,2,1633.757455
2.370336,12,1634.2439
9.405254,23,1635.059048
8.98955,21,1635.881742
6.470608,13,1636.318995
0.558046,9,1636.679774
0.29522,4,1636.819417
-0.863309,2,1636.903511
4.496173,12,1637.345608
2.464515,8,1637.698678
0.487123,8,1637.984017
10.048787,21,1638.795198
5.868254,19,1639.559952
