#{"t_start": 1765424035.0336254, "env_id": "group5-env-v0"}
r,l,t
4.504289,15,1925.28432
1.489995,6,1925.566088
9.293919,20,1926.49001
-1.018041,1,1926.532409
10.489581,23,1927.399557
10.097102,24,1928.224745
-0.196088,3,1928.354262
-0.085123,3,1928.482398
8.754869,24,1929.489932
10.192384,23,1930.290013
0.057361,4,1930.412122
0.498771,6,1930.607845
1.340895,8,1930.902398
2.820644,12,1931.323824
1.5189,6,1931.56279
11.451431,21,1932.293967
5.268596,16,1932.876179
9.905666,23,1933.744086
2.950016,11,1934.285273
-0.69777,2,1934.385312
4.873661,15,1935.116577
9.564072,23,1935.902841
1.408048,7,1936.152874
-0.17993,3,1936.295525
-0.643983,4,1936.445044
0.372999,4,1936.608649
-0.327328,3,1936.73916
5.816337,17,1937.398381
10.36262,22,1938.195726
9.073642,23,1939.16394
0.84786,7,1939.441641
0.356695,4,1939.641134
-0.781728,3,1939.783737
9.885634,23,1940.755554
10.127912,23,1941.451786
11.010162,19,1942.022739
-0.688851,3,1942.11726
3.906209,9,1942.43896
0.928637,5,1942.691575
-0.430598,4,1942.886776
1.130286,5,1943.120246
-0.510166,2,1943.200765
-0.196366,3,1943.324279
-0.861382,2,1943.390792
11.116301,23,1944.391928
9.440317,22,1945.44299
1.167702,8,1945.724074
3.309724,13,1946.294791
10.146965,21,1947.105569
11.756516,21,1947.827317
0.885162,8,1948.131403
9.686277,23,1949.05712
8.656813,23,1950.189872
-0.795866,4,1950.358938
1.822931,7,1950.692076
-0.270418,5,1950.883604
0.942504,5,1951.101694
-0.335076,3,1951.244214
10.099942,23,1952.129271
9.523094,21,1952.932242
1.515053,6,1953.17228
-1.214334,1,1953.232805
5.226851,14,1953.868061
4.443522,14,1954.467751
-0.640929,2,1954.58128
10.038613,22,1955.546516
0.351139,4,1955.751136
9.556791,23,1956.621619
9.042417,24,1957.597599
-0.676747,3,1957.729119
9.996372,23,1958.626615
-0.495428,4,1958.806854
10.565069,22,1959.832887
5.52506,18,1960.601885
3.583579,10,1961.08167
10.224239,24,1961.973741
8.908922,24,1963.102425
7.205291,15,1963.7935
10.643207,21,1964.698117
0.793685,7,1965.087445
-0.190933,3,1965.248484
1.511224,9,1965.638301
0.924966,5,1965.873346
1.834725,7,1966.22795
2.788481,10,1966.658012
6.138525,19,1967.496626
9.439165,23,1968.460242
10.882184,20,1969.356444
1.02798,5,1969.604014
-0.438811,4,1969.767667
1.662271,8,1970.080871
2.658568,7,1970.392538
10.019268,22,1971.372521
10.276317,24,1972.352589
7.81255,21,1973.157691
-0.683253,3,1973.256935
10.398733,21,1974.140945
0.224179,4,1974.337988
11.34635,22,1975.258539
9.626538,21,1976.195218
10.66204,22,1977.203135
1.05614,8,1977.546206
10.543914,22,1978.431252
9.73997,21,1979.442634
-0.327286,3,1979.573937
7.763436,22,1980.492235
10.431217,21,1981.274855
-0.06997,7,1981.628241
4.264503,16,1982.232533
0.60904,5,1982.464656
0.072686,5,1982.680257
10.407134,16,1983.442716
-1.211343,1,1983.49672
0.318562,4,1983.679219
-0.791943,4,1983.876964
2.153434,9,1984.326535
9.368658,24,1985.373549
4.74142,15,1986.036148
11.568902,21,1986.951795
8.980962,23,1987.980527
5.040567,11,1988.478527
9.148625,22,1989.218691
-0.70201,2,1989.293692
10.938886,23,1990.135587
5.377739,18,1990.967309
9.374498,21,1991.904979
0.809996,6,1992.20611
-0.45047,4,1992.365137
10.256125,23,1993.17694
1.492652,6,1993.464149
4.107556,11,1994.015223
-0.041898,3,1994.173784
0.267232,4,1994.365918
9.601531,24,1995.418547
1.007889,8,1995.761206
6.802721,20,1996.66589
6.496906,18,1997.369578
0.988526,9,1997.745192
7.201424,22,1998.548373
0.098869,4,1998.749435
10.645954,21,1999.630669
-0.445929,4,1999.784265
10.34861,23,2000.598484
1.497406,6,2000.830945
1.480786,6,2001.105028
4.04666,15,2002.566998
10.603549,21,2003.429015
0.35604,4,2003.597076
0.949662,7,2003.875618
0.185595,7,2004.169177
9.79699,21,2005.006798
-0.689598,2,2005.084331
-1.063196,2,2005.17285
9.350093,23,2006.127679
11.310224,22,2007.047964
11.480562,21,2007.951502
3.08386,9,2008.300503
9.332262,23,2009.242157
9.418265,21,2010.1401
6.029773,18,2011.006041
0.352681,4,2011.176095
3.774352,13,2011.75714
-1.143438,1,2011.799139
2.021381,11,2012.224434
9.789842,23,2013.176939
9.558275,23,2014.078623
4.008815,15,2014.630579
10.450488,23,2015.561757
7.702003,19,2016.37895
-1.213579,1,2016.433467
1.672773,9,2016.85767
0.366593,4,2017.056431
0.221092,6,2017.321667
0.461206,7,2017.604935
-0.706857,2,2017.687454
6.235932,13,2018.261555
0.939979,5,2018.506435
1.808709,8,2018.910582
10.25953,22,2019.752964
-0.858722,2,2019.836477
1.03715,5,2020.039516
1.285105,5,2020.267945
9.553808,24,2021.327238
0.094448,5,2021.537788
9.885049,22,2022.401724
9.262342,24,2023.290682
1.398595,8,2023.660532
10.787742,23,2024.695729
9.546706,23,2025.590411
3.46779,14,2026.19655
9.468989,24,2027.184372
3.386651,12,2029.055488
1.494167,7,2029.391822
5.668189,12,2029.928103
11.028714,23,2030.893998
-1.013961,1,2030.93773
1.470242,6,2031.195889
-1.208857,1,2031.246409
9.877599,23,2032.177899
4.504298,19,2033.083544
2.219422,10,2033.529237
10.818638,23,2034.7054
0.43062,5,2034.963322
9.913497,18,2035.806767
-0.700219,2,2035.909286
10.200864,23,2036.936244
0.069617,5,2037.176076
10.700845,23,2038.202186
0.893276,8,2038.567105
0.355173,4,2038.770131
10.317311,22,2039.76095
5.496527,16,2040.516294
1.91588,9,2040.974586
0.376891,4,2041.191692
10.204501,23,2042.240845
7.886029,20,2043.120604
10.815968,21,2044.07145
-0.186299,3,2044.199575
1.356983,6,2044.447137
9.556382,24,2045.394007
9.653738,23,2046.331104
10.855658,22,2047.098392
10.569886,24,2048.145987
1.247066,7,2048.506241
-0.852738,2,2048.596752
-0.85887,2,2048.685827
-0.680883,3,2048.8009
10.682973,23,2049.584194
10.721411,23,2050.58581
9.672623,23,2051.575321
9.697562,24,2052.534164
-1.016276,1,2052.582672
2.291352,12,2053.114947
-0.169862,4,2053.259986
3.020902,8,2053.618173
0.582993,4,2053.791949
11.383466,22,2054.703636
0.459143,6,2054.984277
9.912667,23,2055.912141
-0.63677,3,2056.050345
-0.851757,2,2056.126342
11.695284,22,2057.043055
-0.098499,4,2057.214092
3.733313,14,2057.770663
10.647768,21,2058.499876
10.870321,19,2059.241407
9.530842,22,2060.164685
-0.502377,3,2060.319738
2.433746,9,2060.651256
10.346769,23,2061.53027
3.662116,11,2061.964108
10.783463,20,2062.809698
2.259308,10,2063.243839
2.583588,8,2063.625765
6.987578,17,2064.44429
0.060871,4,2064.608311
9.088971,23,2065.415471
10.178786,21,2066.206921
9.636362,24,2067.055995
-0.019744,3,2067.209187
0.441779,9,2067.56783
1.811725,7,2067.886512
3.689119,10,2068.272607
9.118922,23,2069.098273
7.1338,17,2069.734519
0.477093,5,2069.933559
-0.263541,3,2070.05108
-0.849524,2,2070.144733
-0.173474,3,2070.260767
1.629541,8,2070.627029
12.564651,18,2071.291498
9.671891,22,2072.18512
9.707047,23,2073.24333
9.98959,19,2074.081311
4.875097,17,2074.897007
-0.16725,3,2075.027609
9.05553,23,2076.128307
-0.825209,3,2076.257834
-0.328172,4,2076.460539
11.109343,23,2077.474435
10.62074,19,2078.362623
9.502611,24,2079.360744
10.966479,22,2080.416556
1.949663,7,2080.759895
-1.020901,1,2080.816069
9.939828,22,2081.945535
10.610462,22,2083.113781
12.505098,20,2084.134144
3.695824,9,2084.508693
0.099148,6,2084.787003
4.441535,15,2085.423621
0.46104,5,2085.630667
-1.208815,1,2085.669184
10.845285,18,2086.476106
9.461279,23,2087.401697
0.472323,6,2087.659335
9.300597,24,2088.58571
-1.45212,1,2088.632707
10.857403,21,2089.396456
3.602721,10,2089.848963
0.284408,4,2090.012814
9.188643,24,2091.768126
9.60402,22,2092.768306
1.364703,6,2093.022581
1.006382,6,2093.289582
5.666751,17,2093.956763
8.827781,24,2094.798498
3.416878,13,2095.526299
6.095458,17,2096.260537
10.467237,20,2097.078892
10.538819,22,2097.966872
10.973816,23,2098.895637
0.853197,6,2099.135669
6.36282,19,2099.908688
-0.173381,3,2100.040204
-0.232931,4,2100.225802
0.225083,5,2100.39683
2.280335,8,2100.710282
5.62194,17,2101.33851
10.530974,22,2102.113971
2.355987,9,2102.563662
-0.703831,2,2102.657172
9.876893,20,2103.564459
-0.480077,3,2103.754485
1.46037,9,2104.259823
0.796618,7,2104.647891
9.243687,23,2105.832241
0.439451,4,2106.01029
10.184253,23,2106.938263
1.634474,10,2107.326459
-1.357089,1,2107.36547
0.459067,6,2107.625012
2.141023,10,2107.97148
0.058825,5,2108.205045
10.704402,21,2108.954564
-0.629187,2,2109.036833
2.796474,13,2109.463168
9.301783,24,2110.353657
5.049175,14,2110.857372
9.285921,23,2111.620074
9.84246,23,2112.503368
11.021227,23,2113.404481
11.204471,22,2114.139595
9.097806,24,2114.987524
9.805061,22,2115.797682
-0.489423,4,2115.957214
5.41981,16,2116.651615
9.596071,23,2117.508757
9.088841,22,2118.330844
0.934596,5,2118.503949
9.01283,23,2119.339236
11.72521,21,2120.124954
-0.704619,2,2120.226476
11.538886,21,2120.924021
10.146839,23,2121.769796
-0.705072,2,2121.833067
3.930443,12,2122.213276
3.927062,10,2122.59334
1.047427,6,2122.830475
6.6447,18,2123.44183
0.444729,4,2123.615238
10.726072,22,2124.397776
9.587355,22,2125.155925
10.603687,23,2125.868653
9.432751,23,2126.673571
10.19031,23,2127.377118
0.735861,5,2127.569588
9.938698,21,2128.292417
0.364462,4,2128.426544
11.451664,22,2129.136001
10.901577,20,2129.838393
10.793051,22,2130.53995
10.951839,20,2131.209397
1.125175,5,2131.420638
10.175589,23,2132.268629
0.702913,7,2132.533205
-1.011715,2,2132.613778
0.489177,7,2132.830818
9.399917,23,2133.681412
1.432854,6,2133.92296
0.296643,4,2134.09314
10.078779,23,2134.803893
10.535726,20,2135.569157
-0.833994,3,2135.699184
1.523254,9,2136.063934
9.143239,23,2136.882928
9.379008,22,2137.74655
-1.218188,1,2137.786685
7.371181,22,2138.684094
8.970949,23,2139.536298
1.949816,7,2139.857275
11.28816,23,2140.633734
0.503717,4,2140.766248
4.2194,15,2141.228179
5.053705,17,2141.814929
-1.207162,1,2141.859928
-0.863243,2,2141.953976
-0.702251,2,2142.045697
11.847593,19,2142.766201
-1.210357,1,2142.802211
-0.703595,2,2142.870715
-0.174124,3,2142.967231
1.861694,9,2143.305943
11.310784,20,2144.056806
1.196544,6,2144.313303
0.046193,7,2144.587993
3.701416,9,2144.853235
9.509293,22,2145.576601
-0.707218,2,2145.670636
10.113082,23,2146.558325
11.677334,22,2147.227649
1.358805,9,2147.545323
10.382369,22,2148.333225
3.339108,8,2148.585884
10.078997,22,2149.382869
12.909692,18,2150.235742
-1.205443,1,2150.300742
1.480278,8,2150.594208
5.283435,12,2151.001277
10.081479,21,2151.96886
9.8383,23,2152.742739
9.561352,22,2153.496436
9.859711,24,2154.482205
11.644011,21,2155.154785
9.969204,23,2155.944715
-0.276489,4,2156.154744
1.800537,9,2156.56234
-1.209644,1,2156.59993
12.103809,21,2157.328088
9.695052,23,2158.171089
1.198359,6,2158.353122
0.205184,4,2158.493214
9.04767,23,2159.535589
9.517577,22,2160.278204
9.93273,22,2161.261048
9.977153,21,2162.064987
-0.849879,4,2162.250016
6.463834,15,2162.903332
10.375621,23,2163.706168
10.883028,23,2164.611523
3.13204,13,2165.051484
1.457975,7,2165.345824
2.397359,11,2165.797498
0.543374,4,2165.940081
1.751351,9,2166.24788
9.415632,23,2166.993251
4.870905,17,2167.668012
10.155798,20,2168.492213
5.987872,18,2169.957583
-0.321258,3,2170.062091
0.367547,4,2170.23785
9.940487,22,2171.106253
9.36355,23,2171.821992
-0.259364,3,2171.962511
-1.017676,1,2171.998511
12.156268,21,2172.8009
1.619649,7,2173.055439
1.312043,6,2173.293684
2.274477,13,2173.916475
10.342528,23,2174.792998
-1.360607,1,2174.825517
10.854473,21,2175.727664
-0.513457,2,2175.813668
9.59462,23,2176.670954
11.768386,19,2177.487473
-0.337908,3,2177.62655
11.079111,22,2178.403737
4.109944,16,2179.046544
12.075211,20,2179.656252
9.947685,22,2180.616275
-1.360376,1,2180.665458
11.396784,19,2181.383299
5.16987,14,2181.932921
0.369256,4,2182.098438
-0.336971,3,2182.267541
1.155689,8,2182.623029
-0.707201,2,2182.69154
10.187632,20,2183.394285
0.770143,5,2183.633362
1.524514,8,2183.94345
0.553693,4,2184.12505
11.659642,21,2184.900618
2.663439,12,2185.40149
9.617685,23,2186.255581
-0.863819,2,2186.343103
1.63843,8,2186.639828
10.867647,22,2187.620002
2.824748,11,2188.089598
10.215883,23,2189.028678
9.607877,23,2189.827924
0.201932,4,2190.018017
8.079594,22,2190.782536
9.910033,22,2191.67828
9.771782,22,2192.379065
10.231508,22,2193.06143
11.471398,23,2193.984396
1.195195,6,2194.231346
1.661555,9,2194.608845
-0.707976,2,2194.678471
10.174015,22,2195.47899
9.322251,23,2196.232223
2.067198,9,2196.545521
-0.04901,6,2196.785257
6.500794,19,2197.454799
0.987435,7,2197.724456
8.37142,15,2198.211956
-1.354485,1,2198.245479
10.067429,19,2199.014509
3.082629,9,2199.374703
0.115522,5,2199.554911
11.163711,20,2200.270354
0.462037,7,2200.556999
-0.179469,3,2200.679518
8.551538,15,2201.162056
10.689765,19,2201.802843
3.216643,10,2202.18841
4.991669,15,2202.757419
0.207963,6,2203.007823
-1.356182,1,2203.050341
13.266787,19,2203.724857
-1.358611,1,2203.762303
8.69405,18,2204.487742
10.382176,23,2205.257625
11.110314,23,2206.054124
10.047119,23,2206.98418
0.347714,4,2207.169462
-0.704839,2,2207.246968
-0.427936,4,2207.39451
7.989161,20,2208.302868
-0.748122,2,2208.391922
9.705763,24,2209.298486
10.477953,20,2210.042032
9.262475,22,2210.823492
-0.344845,3,2210.939016
4.584264,11,2211.383532
-0.121252,7,2211.662672
0.897365,5,2211.83979
8.927959,23,2212.631406
10.165169,20,2213.361583
9.389223,22,2214.036091
9.994793,24,2214.988746
10.076561,21,2215.647729
2.468083,11,2216.022017
-0.68361,3,2216.133538
2.777596,11,2216.584843
2.778667,7,2216.831368
9.228049,24,2217.642576
-0.674543,3,2217.756606
-0.631972,4,2217.918122
9.945509,23,2218.833672
1.53916,9,2219.193308
-0.84624,2,2219.272823
0.208039,4,2219.440346
-0.640146,2,2219.515444
0.351777,4,2219.668015
10.366286,24,2220.571204
-0.86185,2,2220.640208
0.905033,7,2220.921765
4.953758,17,2221.494445
10.360558,21,2222.476626
10.777622,21,2223.316116
1.318847,6,2223.561302
10.326136,21,2224.390796
6.263735,19,2225.061934
4.603537,12,2225.619514
1.199987,6,2225.855689
-0.703382,2,2225.935195
0.625541,5,2226.115224
10.128477,22,2228.989304
1.810802,7,2229.234337
1.303952,5,2229.432461
3.185261,8,2229.710004
0.210165,3,2229.825624
0.913566,5,2229.992654
10.067675,22,2230.681936
0.850826,6,2230.921697
6.056879,13,2231.408092
7.316662,20,2232.10268
0.890086,8,2232.405826
10.772585,19,2233.14642
6.380657,19,2233.796276
2.311343,7,2234.03499
7.615845,14,2234.50487
10.203843,23,2235.254925
9.973684,23,2236.168284
6.692219,17,2236.814775
10.082225,22,2237.796507
9.994313,21,2238.766408
10.127046,24,2239.705082
1.272015,8,2240.069653
9.766815,23,2240.907728
10.436658,22,2241.764432
1.261153,5,2241.986503
0.518633,7,2242.210523
10.271834,20,2242.772002
10.365771,23,2243.661257
10.834944,20,2244.420511
9.254642,23,2245.112007
6.336789,14,2245.691812
5.761613,14,2246.36272
10.629408,21,2247.040176
1.520132,10,2247.391236
9.083981,24,2248.444977
-0.704709,2,2248.506731
9.909281,20,2249.99562
5.261295,13,2250.403681
12.211193,17,2251.029615
9.975306,21,2251.897913
2.436182,8,2252.215778
-1.000611,2,2252.316975
6.385839,19,2253.202518
10.251067,22,2253.864615
2.908744,11,2254.350828
1.357788,6,2254.578233
0.044838,4,2254.747045
9.975514,21,2255.445319
-0.845163,2,2255.54483
-0.691754,2,2255.629347
11.11536,22,2256.404344
1.224309,6,2256.630683
10.466401,21,2257.489217
-0.178651,3,2257.604752
0.043837,4,2257.792326
9.998391,24,2258.633773
1.95823,7,2258.911551
-0.702331,2,2258.997072
10.071604,22,2259.777754
9.627276,23,2260.671383
4.200715,14,2261.23072
5.909034,16,2261.853909
-0.133224,3,2261.945935
5.488212,17,2262.710653
9.987883,22,2263.450724
8.00069,18,2264.125441
11.550134,20,2264.948953
-0.862851,2,2265.027423
-0.601374,2,2265.113943
-0.19062,3,2265.223975
10.339907,24,2266.231857
10.648127,24,2267.124716
0.480446,4,2267.2947
10.443143,22,2268.143617
4.391343,13,2268.631553
11.299115,23,2269.648853
11.332326,23,2270.364177
-0.708472,2,2270.481692
-0.265337,3,2270.623692
12.27827,19,2271.360977
11.756209,18,2272.124483
7.445641,19,2272.959841
10.759523,23,2273.795167
9.877002,23,2274.737533
-0.712867,2,2274.811044
-0.698449,2,2274.871048
0.931957,5,2275.063071
-0.103444,4,2275.240181
5.396629,12,2275.756313
-1.360489,1,2275.79283
1.93609,9,2276.161376
7.577737,15,2276.702798
11.779333,20,2277.583166
11.47516,22,2278.244622
2.651278,12,2278.741091
-0.632976,2,2278.855279
1.498496,6,2279.158969
10.164273,21,2279.865516
11.663113,22,2280.634592
5.477337,18,2281.31173
-0.822059,2,2281.389755
3.072763,8,2281.764444
12.381692,19,2282.511449
0.013031,3,2282.606965
2.858328,12,2282.955001
0.27242,4,2283.123467
0.512943,4,2283.287944
-0.683133,3,2283.427036
9.999219,24,2284.287108
11.825102,20,2285.059297
0.912011,5,2285.266962
9.025649,22,2286.037976
7.025599,15,2286.559952
1.231206,6,2286.870126
12.42306,21,2287.746672
9.62618,24,2288.746118
9.856282,22,2289.531679
0.359315,4,2289.700999
-0.852201,2,2289.795354
11.556802,22,2290.796914
0.231378,6,2291.010936
0.078015,5,2291.157937
1.206633,6,2291.379877
9.332785,24,2292.367733
10.472974,20,2293.076317
2.95362,11,2293.503714
9.87873,24,2294.224627
-0.6895,2,2294.305138
5.868888,13,2294.935003
9.966183,23,2295.815615
10.637585,23,2296.846731
10.778564,21,2297.581978
2.106996,7,2297.883148
1.194953,6,2298.172652
1.046466,6,2298.384689
4.897609,17,2298.98135
2.474578,7,2299.229886
10.444564,22,2300.029428
4.812224,16,2300.685199
0.674706,5,2300.868739
0.880875,5,2301.098257
10.01662,24,2302.120311
6.749596,16,2302.724181
10.244031,23,2303.704159
10.503503,20,2304.388994
8.076064,19,2305.150752
9.860151,22,2305.820136
-1.209956,1,2305.874136
-0.501081,4,2306.038163
9.549474,22,2306.884433
0.858493,9,2307.193739
11.005632,22,2308.112581
8.692742,23,2308.918245
5.223395,17,2309.632408
10.680626,21,2310.435478
9.504366,23,2311.245311
9.138798,22,2312.13109
10.68782,22,2313.044073
8.667907,20,2313.814228
5.43325,13,2314.345851
11.697602,22,2315.160863
10.911763,21,2315.936852
1.36055,6,2316.123476
-0.852739,2,2316.223045
11.196197,23,2317.019994
0.885843,6,2317.205514
-0.324868,3,2317.30703
9.348272,22,2318.206418
0.397202,6,2318.395696
10.837862,21,2319.130468
-0.331519,4,2319.285527
7.465361,24,2320.249521
-0.08577,3,2320.361044
-0.136637,4,2320.504591
9.754237,24,2321.387759
9.768812,23,2322.190472
9.866051,22,2322.8908
-0.862497,2,2322.971902
-0.181249,3,2323.089445
10.030496,22,2323.86922
3.445337,10,2324.330478
11.632342,20,2325.162636
2.894533,11,2325.539001
10.649816,19,2326.430897
9.609729,24,2327.299844
-0.829903,3,2327.443872
-0.706855,2,2327.557384
-0.161684,3,2327.720799
9.969444,19,2329.271598
1.607041,7,2329.632183
9.720081,21,2330.363708
3.647142,14,2330.93962
-1.209378,1,2330.982621
6.210767,18,2331.639251
-0.69893,2,2331.709256
1.596114,9,2332.054978
9.988555,21,2332.916034
11.12979,21,2333.807918
10.063929,24,2334.772851
0.358718,4,2334.904879
11.441371,22,2335.664679
3.715848,9,2336.028715
11.307499,22,2336.808193
-0.192425,3,2336.953407
10.240412,21,2337.878539
10.803612,19,2338.496504
3.416108,9,2338.906719
2.51001,9,2339.300741
0.440343,4,2339.499766
0.125977,5,2339.663315
-0.149578,4,2339.803531
-0.683437,2,2339.869049
10.271976,23,2340.852173
10.675095,19,2341.515394
9.953207,22,2342.328019
3.20468,10,2342.806456
-0.838807,2,2342.907981
10.493939,22,2343.79196
9.919901,22,2344.835882
12.49633,20,2345.671487
9.211785,22,2346.620386
5.861103,19,2347.474363
10.50659,23,2348.389204
2.163671,9,2348.768276
3.947532,10,2349.150184
-0.622879,3,2349.27645
9.103739,23,2350.22868
-0.700069,2,2350.306183
-0.495564,4,2350.490191
0.237619,4,2350.642893
1.592865,9,2351.094026
0.196033,4,2351.296198
5.112582,14,2351.885527
9.857313,23,2352.829567
10.436178,21,2353.724839
2.132962,9,2354.049889
3.049883,9,2354.456303
10.022877,22,2355.447098
-0.632147,4,2355.57661
-0.703085,2,2355.649122
1.952777,7,2355.859375
9.71228,22,2356.664087
1.156762,5,2356.83711
8.366726,22,2357.671534
4.612839,16,2358.399941
3.881014,16,2359.188581
10.967185,19,2360.073832
-0.276659,5,2360.309094
1.170893,5,2360.51382
3.966272,9,2360.857409
0.050156,4,2361.019929
0.35269,4,2361.198385
5.253157,15,2361.850845
-0.859577,2,2361.938365
10.042981,23,2362.946639
10.60649,22,2364.015179
3.7194,10,2364.501784
0.991033,9,2365.013276
-1.366972,1,2365.062793
10.531371,21,2365.990546
-1.209693,1,2366.053065
-0.425181,5,2366.290103
-0.302129,4,2366.467254
10.130966,21,2367.432858
9.721736,24,2368.382733
-1.611487,1,2368.426736
11.172385,22,2369.312948
5.289695,17,2369.99828
